trip_id,driver_id,vehicle_make,vehicle_model,origin,destination,distance_km,elevation_gain_m,trip_date,avg_speed,max_speed,acceleration_mean,acceleration_std,braking_intensity,trip_duration_min,road_type,weather,time_of_day,driving_style
TR006289,DRV0012,BYD,Atto 3,Kandy,Ratnapura,469,350,2025-05-22 19:18:26,41.08,55.38,1.928,0.914,0.725,618,city,sunny,evening,Aggressive
TR006290,DRV0052,MG,ZS EV,Kurunegala,Batticaloa,149,54,2025-07-11 19:18:26,57.6,63.41,0.894,0.743,0.2,160,highway,sunny,morning,Normal
TR006291,DRV0141,Nissan,Leaf,Ratnapura,Kandy,250,222,2025-05-26 19:18:26,31.28,43.02,0.404,0.017,0.429,410,rural,light_rain,afternoon,Normal
TR006292,DRV0269,BYD,Atto 3,Trincomalee,Kandy,175,163,2025-01-22 19:18:26,50.18,56.95,0.522,0.27,0.171,223,city,sunny,evening,Eco
TR006293,DRV0188,Nissan,Leaf,Anuradhapura,Jaffna,119,39,2025-05-16 19:18:26,41.77,43.13,0.511,0.335,0.122,175,city,sunny,morning,Eco
TR006294,DRV0105,Tesla,Model 3,Galle,Trincomalee,258,196,2025-09-05 19:18:26,40.92,56.95,0.954,0.431,0.525,361,coastal,sunny,morning,Normal
TR006295,DRV0073,Nissan,Leaf,Galle,Jaffna,314,130,2024-11-06 19:18:26,40.44,40.61,0.664,0.351,0.259,474,city,sunny,evening,Normal
TR006296,DRV0227,MG,ZS EV,Colombo,Anuradhapura,178,136,2024-11-15 19:18:26,57.72,60.17,2.762,1.108,0.978,206,rural,monsoon,night,Aggressive
TR006297,DRV0325,BYD,Atto 3,Trincomalee,Matara,111,134,2025-03-09 19:18:26,34.45,38.55,0.495,0.424,0.604,197,rural,monsoon,afternoon,Normal
TR006298,DRV0255,Nissan,Leaf,Kandy,Matara,64,64,2025-09-05 19:18:26,57.81,60.76,1.264,2.059,1.578,73,rural,cloudy,night,Aggressive
TR006299,DRV0254,Tesla,Model 3,Colombo,Kurunegala,113,82,2024-12-20 19:18:26,46.13,49.5,1.623,0.818,1.304,149,rural,heavy_rain,evening,Aggressive
TR006300,DRV0240,Nissan,Leaf,Jaffna,Ratnapura,75,79,2025-08-26 19:18:26,42.78,52.47,1.214,0.476,0.731,101,coastal,sunny,morning,Normal
TR006301,DRV0400,Nissan,Leaf,Colombo,Ratnapura,413,380,2025-09-12 19:18:26,44.0,57.37,0.277,0.752,0.404,526,coastal,cloudy,evening,Normal
TR006302,DRV0186,Tesla,Model 3,Colombo,Ratnapura,420,206,2024-12-26 19:18:26,42.15,55.03,0.883,0.377,0.034,555,city,cloudy,night,Normal
TR006303,DRV0285,Nissan,Leaf,Jaffna,Trincomalee,59,34,2024-11-21 19:18:26,55.23,65.98,1.363,0.379,0.452,66,highway,sunny,night,Normal
TR006304,DRV0104,Nissan,Leaf,Trincomalee,Matara,182,99,2025-06-13 19:18:26,36.35,55.87,0.43,0.219,0.196,302,coastal,heavy_rain,afternoon,Eco
TR006305,DRV0097,MG,ZS EV,Ratnapura,Colombo,322,151,2025-09-13 19:18:26,44.95,61.62,0.82,0.416,0.544,427,highway,light_rain,evening,Normal
TR006306,DRV0362,Nissan,Leaf,Anuradhapura,Kurunegala,49,11,2024-12-25 19:18:26,50.85,70.53,0.203,0.349,0.162,55,coastal,monsoon,evening,Eco
TR006307,DRV0013,MG,ZS EV,Matara,Galle,109,96,2025-02-18 19:18:26,49.49,56.12,0.509,0.486,0.433,123,highway,monsoon,morning,Normal
TR006308,DRV0352,Nissan,Leaf,Jaffna,Galle,127,235,2024-12-29 19:18:26,61.79,64.74,0.435,0.16,0.174,124,rural,sunny,afternoon,Eco
TR006309,DRV0153,Nissan,Leaf,Kandy,Kurunegala,110,102,2025-10-10 19:18:26,38.65,54.82,0.388,0.199,0.222,158,rural,sunny,afternoon,Eco
TR006310,DRV0163,Tesla,Model 3,Matara,Colombo,164,113,2025-04-07 19:18:26,48.35,59.09,0.9,1.428,0.409,214,coastal,cloudy,night,Aggressive
TR006311,DRV0271,Nissan,Leaf,Ratnapura,Matara,186,298,2025-09-18 19:18:26,43.5,63.61,0.505,0.106,0.329,252,rural,light_rain,evening,Eco
TR006312,DRV0218,MG,ZS EV,Colombo,Anuradhapura,266,56,2025-02-07 19:18:26,53.97,72.24,1.238,0.649,0.399,289,highway,sunny,evening,Normal
TR006313,DRV0102,Tesla,Model 3,Trincomalee,Colombo,307,200,2025-02-26 19:18:26,51.73,59.54,1.991,0.888,1.659,375,rural,cloudy,morning,Aggressive
TR006314,DRV0049,MG,ZS EV,Anuradhapura,Trincomalee,53,17,2025-05-15 19:18:26,49.5,79.32,1.024,0.277,0.627,76,rural,cloudy,night,Normal
TR006315,DRV0391,Nissan,Leaf,Kurunegala,Jaffna,74,68,2024-12-27 19:18:26,38.41,61.21,0.35,0.212,0.353,106,highway,monsoon,night,Eco
TR006316,DRV0395,Tesla,Model 3,Colombo,Jaffna,207,332,2024-12-25 19:18:26,46.1,48.08,0.473,0.152,0.201,317,rural,cloudy,afternoon,Eco
TR006317,DRV0235,Nissan,Leaf,Matara,Trincomalee,124,145,2025-09-02 19:18:26,41.54,59.83,0.857,0.653,0.496,182,coastal,light_rain,morning,Normal
TR006318,DRV0053,BYD,Atto 3,Matara,Colombo,98,43,2025-08-28 19:18:26,42.34,52.1,1.233,0.788,0.503,127,city,cloudy,afternoon,Normal
TR006319,DRV0193,MG,ZS EV,Galle,Trincomalee,221,216,2025-03-24 19:18:26,41.64,55.27,1.778,1.228,1.149,325,coastal,heavy_rain,evening,Aggressive
TR006320,DRV0103,BYD,Atto 3,Matara,Batticaloa,262,189,2025-09-22 19:18:26,37.56,48.45,1.084,0.331,0.45,400,highway,heavy_rain,morning,Normal
TR006321,DRV0031,MG,ZS EV,Trincomalee,Galle,211,202,2024-12-06 19:18:26,32.27,40.77,0.348,0.202,0.299,403,rural,sunny,evening,Eco
TR006322,DRV0344,MG,ZS EV,Galle,Matara,105,46,2025-06-19 19:18:26,56.65,61.4,0.807,0.744,0.608,107,rural,sunny,night,Normal
TR006323,DRV0251,BYD,Atto 3,Anuradhapura,Kandy,151,131,2025-07-12 19:18:26,37.05,52.25,0.78,0.174,0.549,228,coastal,light_rain,evening,Normal
TR006324,DRV0338,MG,ZS EV,Kurunegala,Jaffna,129,73,2024-10-26 19:18:26,54.99,66.98,0.895,0.726,0.45,149,highway,light_rain,evening,Normal
TR006325,DRV0318,BYD,Atto 3,Colombo,Batticaloa,306,208,2025-06-22 19:18:26,47.64,53.11,0.58,0.333,0.509,375,coastal,cloudy,afternoon,Normal
TR006326,DRV0044,BYD,Atto 3,Colombo,Galle,42,46,2025-01-22 19:18:26,60.0,71.01,1.089,0.705,0.192,41,coastal,light_rain,night,Normal
TR006327,DRV0303,MG,ZS EV,Galle,Anuradhapura,192,189,2025-04-30 19:18:26,44.91,52.39,1.534,1.426,1.079,246,coastal,cloudy,evening,Aggressive
TR006328,DRV0052,Tesla,Model 3,Batticaloa,Galle,246,340,2025-01-30 19:18:26,29.45,54.8,0.305,0.653,0.457,543,city,sunny,morning,Normal
TR006329,DRV0282,Nissan,Leaf,Galle,Batticaloa,347,206,2025-09-09 19:18:26,47.6,55.6,1.291,0.415,0.246,420,rural,cloudy,morning,Normal
TR006330,DRV0397,MG,ZS EV,Matara,Jaffna,105,62,2025-06-07 19:18:26,45.71,50.24,0.458,0.594,0.393,148,highway,heavy_rain,night,Normal
TR006331,DRV0357,Tesla,Model 3,Kurunegala,Trincomalee,99,68,2024-10-24 19:18:26,33.67,60.4,0.281,0.323,0.435,187,coastal,heavy_rain,night,Normal
TR006332,DRV0397,MG,ZS EV,Jaffna,Matara,197,77,2025-07-26 19:18:26,45.65,47.47,1.097,0.678,0.681,245,highway,cloudy,afternoon,Normal
TR006333,DRV0123,Tesla,Model 3,Galle,Matara,123,64,2025-09-13 19:18:26,45.5,55.45,0.778,0.447,0.608,176,coastal,cloudy,morning,Normal
TR006334,DRV0333,BYD,Atto 3,Colombo,Kandy,102,115,2025-04-03 19:18:26,42.04,47.19,1.291,0.888,0.608,154,highway,cloudy,afternoon,Normal
TR006335,DRV0219,MG,ZS EV,Anuradhapura,Ratnapura,149,213,2025-09-08 19:18:26,58.69,62.21,0.439,0.228,0.038,151,coastal,sunny,evening,Eco
TR006336,DRV0145,Tesla,Model 3,Batticaloa,Ratnapura,71,80,2024-12-24 19:18:26,57.92,76.21,0.947,0.34,0.341,72,city,cloudy,afternoon,Normal
TR006337,DRV0200,MG,ZS EV,Jaffna,Batticaloa,65,40,2024-12-14 19:18:26,41.32,66.09,0.883,0.431,0.485,88,coastal,light_rain,morning,Normal
TR006338,DRV0331,BYD,Atto 3,Kandy,Batticaloa,246,114,2025-05-03 19:18:26,46.65,63.97,0.842,0.503,0.527,311,rural,cloudy,morning,Normal
TR006339,DRV0383,Nissan,Leaf,Matara,Colombo,116,76,2025-03-15 19:18:26,42.08,62.97,0.337,0.181,0.511,175,city,heavy_rain,afternoon,Normal
TR006340,DRV0336,Tesla,Model 3,Ratnapura,Matara,276,227,2025-03-16 19:18:26,30.86,41.93,0.378,0.268,0.208,506,city,light_rain,night,Eco
TR006341,DRV0262,Tesla,Model 3,Colombo,Jaffna,384,107,2025-08-15 19:18:26,37.75,41.24,1.466,0.226,0.227,625,rural,heavy_rain,evening,Aggressive
TR006342,DRV0056,Nissan,Leaf,Batticaloa,Galle,315,160,2025-04-13 19:18:26,60.62,65.23,1.123,0.568,0.428,333,city,monsoon,morning,Normal
TR006343,DRV0088,MG,ZS EV,Kurunegala,Galle,198,109,2025-03-03 19:18:26,38.4,47.59,0.607,1.108,0.361,304,coastal,cloudy,afternoon,Aggressive
TR006344,DRV0117,Tesla,Model 3,Colombo,Kandy,119,72,2025-03-08 19:18:26,37.21,46.39,0.984,0.216,0.151,206,city,sunny,morning,Normal
TR006345,DRV0118,MG,ZS EV,Batticaloa,Matara,157,66,2025-06-18 19:18:26,44.38,58.19,0.779,0.322,0.035,207,city,heavy_rain,morning,Normal
TR006346,DRV0390,BYD,Atto 3,Ratnapura,Batticaloa,62,60,2024-12-04 19:18:26,47.47,70.99,0.186,0.34,0.362,73,coastal,sunny,afternoon,Eco
TR006347,DRV0090,BYD,Atto 3,Colombo,Trincomalee,196,110,2025-08-23 19:18:26,58.65,68.57,0.294,0.16,0.39,191,coastal,sunny,afternoon,Eco
TR006348,DRV0108,Tesla,Model 3,Galle,Ratnapura,332,264,2024-11-01 19:18:26,61.26,73.19,1.445,0.302,1.049,302,highway,cloudy,night,Aggressive
TR006349,DRV0299,Tesla,Model 3,Anuradhapura,Kurunegala,78,49,2025-06-16 19:18:26,47.31,65.87,0.87,1.384,1.626,98,coastal,cloudy,night,Aggressive
TR006350,DRV0340,Nissan,Leaf,Trincomalee,Ratnapura,188,131,2024-10-29 19:18:26,44.33,63.31,0.76,0.542,0.455,254,city,monsoon,night,Normal
TR006351,DRV0058,Tesla,Model 3,Batticaloa,Anuradhapura,137,47,2024-11-18 19:18:26,69.13,85.67,0.837,0.509,0.44,120,coastal,heavy_rain,morning,Normal
TR006352,DRV0224,BYD,Atto 3,Kurunegala,Kandy,93,112,2024-12-06 19:18:26,63.03,72.32,1.084,0.686,0.828,93,highway,cloudy,afternoon,Normal
TR006353,DRV0009,MG,ZS EV,Kurunegala,Galle,123,126,2025-02-14 19:18:26,47.37,58.29,1.096,0.583,0.649,158,highway,sunny,morning,Normal
TR006354,DRV0015,BYD,Atto 3,Ratnapura,Matara,241,328,2025-02-23 19:18:26,37.16,38.49,0.548,0.828,0.914,325,coastal,cloudy,evening,Aggressive
TR006355,DRV0158,BYD,Atto 3,Trincomalee,Kurunegala,116,26,2025-05-07 19:18:26,39.83,56.38,0.971,0.831,1.114,159,rural,sunny,afternoon,Aggressive
TR006356,DRV0288,Tesla,Model 3,Batticaloa,Jaffna,69,16,2025-01-19 19:18:26,39.92,42.89,0.675,0.848,0.403,97,coastal,sunny,evening,Normal
TR006357,DRV0256,BYD,Atto 3,Matara,Batticaloa,192,83,2024-11-01 19:18:26,42.76,50.21,0.298,0.192,0.487,269,rural,heavy_rain,evening,Normal
TR006358,DRV0210,MG,ZS EV,Ratnapura,Colombo,349,209,2025-06-02 19:18:26,43.13,53.17,0.612,0.778,0.488,481,highway,heavy_rain,night,Normal
TR006359,DRV0306,Nissan,Leaf,Anuradhapura,Colombo,247,54,2025-07-10 19:18:26,48.02,57.27,0.61,0.926,0.204,304,coastal,sunny,morning,Normal
TR006360,DRV0186,Tesla,Model 3,Anuradhapura,Batticaloa,101,113,2025-05-04 19:18:26,49.96,56.29,0.497,0.377,0.413,121,city,sunny,morning,Normal
TR006361,DRV0027,BYD,Atto 3,Kandy,Batticaloa,293,159,2024-11-08 19:18:26,35.66,37.21,0.359,0.903,0.967,505,rural,monsoon,evening,Aggressive
TR006362,DRV0231,BYD,Atto 3,Jaffna,Colombo,317,306,2024-11-02 19:18:26,39.04,42.31,0.322,0.313,0.172,500,city,cloudy,evening,Eco
TR006363,DRV0129,MG,ZS EV,Ratnapura,Galle,241,266,2025-01-12 19:18:26,44.38,56.11,1.221,0.318,0.222,329,rural,heavy_rain,morning,Normal
TR006364,DRV0304,Nissan,Leaf,Ratnapura,Galle,406,158,2025-06-03 19:18:26,43.86,71.84,0.385,0.341,0.196,556,rural,light_rain,afternoon,Eco
TR006365,DRV0211,BYD,Atto 3,Galle,Matara,115,57,2025-09-17 19:18:26,39.53,49.42,1.016,0.716,0.465,162,highway,sunny,morning,Normal
TR006366,DRV0125,Nissan,Leaf,Kurunegala,Kandy,119,92,2025-05-05 19:18:26,52.4,66.49,0.929,0.818,0.553,135,city,cloudy,afternoon,Normal
TR006367,DRV0212,MG,ZS EV,Kurunegala,Jaffna,175,102,2025-06-09 19:18:26,69.11,81.38,1.437,0.313,0.598,172,rural,sunny,night,Aggressive
TR006368,DRV0105,Tesla,Model 3,Anuradhapura,Galle,237,115,2025-10-08 19:18:26,50.29,68.46,1.013,0.363,0.274,325,city,sunny,morning,Normal
TR006369,DRV0089,Tesla,Model 3,Anuradhapura,Ratnapura,217,213,2025-09-12 19:18:26,52.57,71.84,0.348,0.542,0.118,245,city,cloudy,evening,Normal
TR006370,DRV0274,Tesla,Model 3,Batticaloa,Matara,221,121,2025-02-03 19:18:26,47.8,58.52,0.38,0.372,0.656,265,rural,sunny,morning,Normal
TR006371,DRV0092,Nissan,Leaf,Ratnapura,Batticaloa,40,80,2025-04-23 19:18:26,25.4,29.97,0.408,0.81,0.819,109,coastal,light_rain,night,Normal
TR006372,DRV0033,MG,ZS EV,Ratnapura,Matara,311,312,2025-01-11 19:18:26,39.41,41.98,2.147,0.332,1.34,445,highway,monsoon,afternoon,Aggressive
TR006373,DRV0260,BYD,Atto 3,Batticaloa,Jaffna,64,32,2025-02-13 19:18:26,52.28,56.91,0.642,0.688,0.281,74,highway,sunny,night,Normal
TR006374,DRV0063,BYD,Atto 3,Anuradhapura,Batticaloa,188,64,2025-08-06 19:18:26,48.66,49.77,1.131,0.382,0.127,239,rural,heavy_rain,morning,Normal
TR006375,DRV0111,MG,ZS EV,Matara,Batticaloa,274,222,2025-06-12 19:18:26,40.41,43.03,0.449,0.249,0.213,400,coastal,cloudy,morning,Eco
TR006376,DRV0195,Nissan,Leaf,Jaffna,Matara,137,147,2024-11-28 19:18:26,47.25,57.18,0.253,0.291,0.01,164,rural,cloudy,morning,Eco
TR006377,DRV0133,BYD,Atto 3,Anuradhapura,Kandy,125,81,2025-06-17 19:18:26,45.79,48.7,0.682,0.511,0.136,171,rural,sunny,night,Normal
TR006378,DRV0273,Tesla,Model 3,Kurunegala,Kandy,73,96,2025-02-24 19:18:26,33.09,44.38,0.259,0.374,0.13,135,coastal,monsoon,morning,Eco
TR006379,DRV0247,Nissan,Leaf,Galle,Matara,103,83,2025-01-14 19:18:26,52.62,69.55,0.902,0.958,0.046,121,highway,sunny,evening,Normal
TR006380,DRV0081,Nissan,Leaf,Jaffna,Kandy,165,109,2025-08-06 19:18:26,38.21,47.42,1.007,0.528,0.288,241,coastal,sunny,night,Normal
TR006381,DRV0291,Nissan,Leaf,Anuradhapura,Jaffna,103,40,2025-08-18 19:18:26,48.31,68.22,0.391,0.166,0.152,121,rural,light_rain,night,Eco
TR006382,DRV0065,Nissan,Leaf,Matara,Kurunegala,65,24,2025-04-14 19:18:26,43.91,46.62,0.409,0.316,0.073,85,rural,sunny,night,Eco
TR006383,DRV0198,MG,ZS EV,Ratnapura,Matara,142,349,2025-07-02 19:18:26,46.97,49.22,1.184,0.503,0.593,173,rural,cloudy,night,Normal
TR006384,DRV0225,Nissan,Leaf,Ratnapura,Matara,225,150,2025-08-20 19:18:26,37.95,52.44,0.676,0.324,0.13,379,highway,cloudy,afternoon,Normal
TR006385,DRV0157,BYD,Atto 3,Colombo,Trincomalee,221,68,2025-07-03 19:18:26,57.23,73.83,1.027,0.616,0.571,237,highway,sunny,afternoon,Normal
TR006386,DRV0212,BYD,Atto 3,Batticaloa,Matara,311,225,2025-04-24 19:18:26,39.95,45.87,0.636,0.959,0.944,466,city,cloudy,morning,Aggressive
TR006387,DRV0027,Tesla,Model 3,Trincomalee,Ratnapura,173,192,2024-11-16 19:18:26,40.04,48.82,0.524,0.207,0.219,254,city,sunny,evening,Eco
TR006388,DRV0363,BYD,Atto 3,Kurunegala,Batticaloa,129,191,2025-02-01 19:18:26,32.35,39.93,0.405,0.13,0.05,247,rural,cloudy,afternoon,Eco
TR006389,DRV0133,Nissan,Leaf,Galle,Batticaloa,240,265,2025-05-28 19:18:26,44.3,59.03,1.678,0.881,1.719,291,rural,sunny,afternoon,Aggressive
TR006390,DRV0198,Nissan,Leaf,Galle,Kandy,58,74,2025-09-05 19:18:26,38.22,40.88,0.274,0.333,0.389,98,rural,light_rain,night,Eco
TR006391,DRV0195,Nissan,Leaf,Colombo,Kandy,113,98,2025-06-30 19:18:26,62.68,71.02,1.265,0.336,0.535,113,coastal,cloudy,evening,Normal
TR006392,DRV0028,MG,ZS EV,Kurunegala,Matara,45,43,2025-01-09 19:18:26,62.75,75.52,0.972,0.27,0.412,46,rural,light_rain,evening,Normal
TR006393,DRV0220,Tesla,Model 3,Trincomalee,Kurunegala,104,99,2025-07-03 19:18:26,53.95,59.91,1.068,0.499,0.002,108,rural,sunny,afternoon,Normal
TR006394,DRV0238,Tesla,Model 3,Colombo,Kurunegala,190,171,2025-05-12 19:18:26,38.29,47.26,0.533,0.208,0.499,312,highway,sunny,evening,Normal
TR006395,DRV0292,Tesla,Model 3,Kandy,Matara,69,94,2025-05-05 19:18:26,46.07,47.01,0.807,0.493,0.523,87,city,light_rain,evening,Normal
TR006396,DRV0237,Tesla,Model 3,Ratnapura,Galle,293,177,2025-03-15 19:18:26,53.89,59.49,0.647,0.558,0.455,305,rural,sunny,evening,Normal
TR006397,DRV0361,Nissan,Leaf,Colombo,Kurunegala,177,117,2025-01-03 19:18:26,50.89,71.59,0.493,0.119,0.46,201,coastal,cloudy,night,Normal
TR006398,DRV0227,MG,ZS EV,Anuradhapura,Kurunegala,74,40,2025-05-31 19:18:26,40.98,52.69,0.418,0.258,0.136,126,city,cloudy,afternoon,Eco
TR006399,DRV0357,Nissan,Leaf,Galle,Anuradhapura,224,50,2025-02-17 19:18:26,52.28,62.69,1.862,1.468,0.568,285,city,cloudy,afternoon,Aggressive
TR006400,DRV0266,Tesla,Model 3,Anuradhapura,Kurunegala,55,17,2025-04-15 19:18:26,50.17,54.25,1.081,0.651,0.125,65,coastal,sunny,night,Normal
TR006401,DRV0007,Tesla,Model 3,Kandy,Trincomalee,192,136,2025-09-16 19:18:26,48.28,65.92,0.296,0.29,0.278,254,city,cloudy,morning,Eco
TR006402,DRV0244,BYD,Atto 3,Colombo,Jaffna,331,302,2025-05-24 19:18:26,39.65,44.1,0.439,0.564,0.177,558,rural,cloudy,morning,Normal
TR006403,DRV0038,BYD,Atto 3,Trincomalee,Anuradhapura,72,27,2025-09-21 19:18:26,58.19,61.7,1.269,0.499,0.923,71,coastal,sunny,evening,Aggressive
TR006404,DRV0240,MG,ZS EV,Anuradhapura,Trincomalee,64,34,2025-03-26 19:18:26,26.87,39.34,0.478,0.801,0.62,130,city,cloudy,morning,Normal
TR006405,DRV0337,Nissan,Leaf,Kandy,Ratnapura,276,218,2025-03-04 19:18:26,46.75,55.6,0.79,0.824,0.614,377,city,cloudy,evening,Normal
TR006406,DRV0262,Tesla,Model 3,Kandy,Batticaloa,281,304,2024-12-27 19:18:26,26.61,37.86,2.742,1.667,1.151,665,coastal,sunny,night,Aggressive
TR006407,DRV0340,BYD,Atto 3,Ratnapura,Jaffna,80,146,2025-10-21 19:18:26,38.37,49.81,0.224,0.266,0.334,114,highway,heavy_rain,morning,Eco
TR006408,DRV0364,Tesla,Model 3,Colombo,Matara,130,77,2025-06-02 19:18:26,49.81,64.91,1.124,1.935,0.938,149,city,heavy_rain,morning,Aggressive
TR006409,DRV0256,MG,ZS EV,Kandy,Ratnapura,257,214,2025-07-25 19:18:26,37.3,54.22,0.313,0.102,0.28,404,highway,sunny,night,Eco
TR006410,DRV0044,Nissan,Leaf,Galle,Colombo,53,27,2025-10-05 19:18:26,41.58,43.34,1.471,0.688,0.727,71,coastal,sunny,afternoon,Aggressive
TR006411,DRV0035,Nissan,Leaf,Kandy,Galle,42,61,2025-05-23 19:18:26,53.36,58.5,0.611,0.799,0.958,48,highway,light_rain,night,Aggressive
TR006412,DRV0010,BYD,Atto 3,Kurunegala,Kandy,78,108,2025-06-02 19:18:26,41.06,51.35,0.346,0.301,0.112,117,highway,cloudy,evening,Eco
TR006413,DRV0246,Tesla,Model 3,Jaffna,Ratnapura,86,129,2025-03-20 19:18:26,50.63,59.24,0.475,0.667,0.543,109,highway,cloudy,night,Normal
TR006414,DRV0286,Tesla,Model 3,Galle,Kandy,80,89,2025-02-28 19:18:26,62.39,81.83,2.087,1.184,1.225,84,highway,monsoon,morning,Aggressive
TR006415,DRV0158,MG,ZS EV,Galle,Anuradhapura,78,152,2025-04-29 19:18:26,62.4,70.91,1.545,1.095,1.25,76,coastal,sunny,morning,Aggressive
TR006416,DRV0153,MG,ZS EV,Colombo,Kandy,105,116,2025-10-01 19:18:26,48.99,53.22,1.102,0.702,0.823,139,highway,monsoon,afternoon,Normal
TR006417,DRV0236,Tesla,Model 3,Trincomalee,Anuradhapura,62,43,2025-04-19 19:18:26,53.79,73.12,0.492,0.207,0.257,69,rural,monsoon,evening,Eco
TR006418,DRV0361,Tesla,Model 3,Trincomalee,Ratnapura,111,179,2025-07-30 19:18:26,50.32,64.96,1.005,0.852,0.07,145,coastal,cloudy,night,Normal
TR006419,DRV0219,BYD,Atto 3,Kandy,Batticaloa,433,325,2025-08-02 19:18:26,43.83,44.4,0.677,0.419,0.597,533,highway,light_rain,evening,Normal
TR006420,DRV0278,Nissan,Leaf,Kurunegala,Trincomalee,88,46,2025-02-02 19:18:26,54.36,58.71,0.707,0.767,0.613,89,highway,sunny,night,Normal
TR006421,DRV0057,Nissan,Leaf,Colombo,Batticaloa,323,379,2025-08-21 19:18:26,37.94,53.52,0.603,0.978,0.215,576,coastal,cloudy,morning,Normal
TR006422,DRV0339,MG,ZS EV,Matara,Batticaloa,279,186,2025-08-06 19:18:26,32.72,39.31,1.998,1.602,1.813,500,highway,sunny,evening,Aggressive
TR006423,DRV0218,MG,ZS EV,Jaffna,Anuradhapura,131,34,2025-03-21 19:18:26,32.65,51.37,1.205,0.042,0.19,222,highway,monsoon,morning,Normal
TR006424,DRV0174,Nissan,Leaf,Matara,Jaffna,191,156,2024-12-30 19:18:26,28.72,37.21,1.919,1.608,0.802,395,highway,light_rain,morning,Aggressive
TR006425,DRV0285,Nissan,Leaf,Colombo,Galle,57,32,2025-03-24 19:18:26,48.52,52.69,0.26,0.141,0.27,75,coastal,light_rain,afternoon,Eco
TR006426,DRV0067,BYD,Atto 3,Kandy,Matara,67,99,2025-05-02 19:18:26,40.27,61.0,1.007,0.649,0.4,104,rural,heavy_rain,afternoon,Normal
TR006427,DRV0114,Tesla,Model 3,Batticaloa,Matara,199,235,2025-09-12 19:18:26,57.19,63.57,0.371,0.014,0.438,211,coastal,light_rain,night,Normal
TR006428,DRV0225,BYD,Atto 3,Jaffna,Matara,215,194,2025-09-12 19:18:26,40.32,50.74,0.729,0.037,0.302,367,highway,sunny,night,Normal
TR006429,DRV0227,BYD,Atto 3,Ratnapura,Jaffna,41,149,2024-10-23 19:18:26,40.17,51.49,0.357,0.281,0.469,57,highway,monsoon,afternoon,Normal
TR006430,DRV0138,BYD,Atto 3,Batticaloa,Colombo,393,241,2025-06-13 19:18:26,42.74,51.4,1.028,0.697,0.873,499,highway,heavy_rain,afternoon,Normal
TR006431,DRV0346,MG,ZS EV,Jaffna,Kurunegala,175,57,2025-01-13 19:18:26,43.83,47.39,0.832,0.589,0.397,234,city,sunny,night,Normal
TR006432,DRV0333,Tesla,Model 3,Batticaloa,Kurunegala,188,114,2025-09-08 19:18:26,55.2,61.73,0.78,0.267,0.326,227,coastal,light_rain,afternoon,Normal
TR006433,DRV0236,MG,ZS EV,Galle,Kurunegala,137,117,2024-11-20 19:18:26,56.89,73.03,0.405,0.128,0.516,142,rural,sunny,night,Normal
TR006434,DRV0152,BYD,Atto 3,Ratnapura,Jaffna,90,128,2025-01-18 19:18:26,32.84,47.96,0.679,0.229,0.274,147,rural,sunny,afternoon,Normal
TR006435,DRV0248,Nissan,Leaf,Colombo,Galle,54,33,2025-08-02 19:18:26,52.06,58.68,0.803,0.531,0.37,64,rural,heavy_rain,afternoon,Normal
TR006436,DRV0263,Tesla,Model 3,Matara,Anuradhapura,105,39,2024-12-21 19:18:26,50.98,60.53,1.111,0.453,0.262,117,coastal,sunny,evening,Normal
TR006437,DRV0050,BYD,Atto 3,Matara,Trincomalee,121,128,2025-03-27 19:18:26,59.74,81.3,0.805,1.004,0.665,122,coastal,light_rain,evening,Aggressive
TR006438,DRV0296,BYD,Atto 3,Ratnapura,Kandy,54,260,2025-10-22 19:18:26,50.59,58.46,0.427,0.232,0.25,61,highway,heavy_rain,night,Eco
TR006439,DRV0346,BYD,Atto 3,Ratnapura,Batticaloa,70,95,2025-05-22 19:18:26,32.33,40.31,1.572,1.181,1.08,144,rural,light_rain,evening,Aggressive
TR006440,DRV0161,Nissan,Leaf,Trincomalee,Kurunegala,65,59,2024-11-01 19:18:26,45.9,52.63,0.416,0.385,0.407,78,city,heavy_rain,morning,Normal
TR006441,DRV0253,MG,ZS EV,Matara,Colombo,162,35,2025-06-20 19:18:26,66.5,67.09,0.565,0.358,0.238,165,coastal,sunny,evening,Eco
TR006442,DRV0086,BYD,Atto 3,Colombo,Ratnapura,205,237,2024-12-19 19:18:26,44.01,48.08,0.423,0.461,0.519,270,city,sunny,morning,Normal
TR006443,DRV0116,Nissan,Leaf,Ratnapura,Galle,331,252,2025-08-10 19:18:26,49.66,62.7,0.507,0.2,0.048,401,highway,heavy_rain,afternoon,Eco
TR006444,DRV0245,Nissan,Leaf,Batticaloa,Trincomalee,40,38,2025-04-21 19:18:26,40.21,49.59,1.823,1.877,1.404,63,highway,heavy_rain,night,Aggressive
TR006445,DRV0387,MG,ZS EV,Matara,Anuradhapura,84,49,2024-12-12 19:18:26,47.65,66.43,0.949,0.836,0.415,104,highway,cloudy,night,Normal
TR006446,DRV0300,MG,ZS EV,Ratnapura,Colombo,282,316,2025-07-08 19:18:26,68.28,70.82,1.388,0.75,0.612,252,rural,monsoon,morning,Normal
TR006447,DRV0079,BYD,Atto 3,Jaffna,Matara,161,159,2024-10-24 19:18:26,56.34,82.05,0.46,0.928,0.319,163,coastal,heavy_rain,morning,Normal
