trip_id,vehicle_model,distance_km,driving_style,road_type,weather,elevation_gain_m,avg_speed,energy_consumed_kWh,battery_capacity_kWh,battery_start_%,battery_end_%
TR031959,Atto 3,158,Normal,coastal,sunny,133,58.5,26.947,40,43.4,0.0
TR031960,Model 3,111,Normal,city,cloudy,130,54.45,17.854,40,45.32,0.69
TR031961,ZS EV,129,Normal,highway,sunny,55,65.66,22.108,75,89.12,59.64
TR031962,ZS EV,70,Normal,coastal,cloudy,69,49.9,13.473,60,63.36,40.91
TR031963,Leaf,408,Normal,coastal,heavy_rain,193,55.62,71.375,50,84.18,0.0
TR031964,Atto 3,87,Normal,city,cloudy,21,56.62,15.629,40,87.34,48.27
TR031965,Atto 3,124,Normal,rural,sunny,121,20.6,20.423,40,63.52,12.46
TR031966,ZS EV,57,Normal,highway,cloudy,83,35.34,9.975,40,66.67,41.73
TR031967,Atto 3,98,Eco,city,sunny,105,36.08,15.678,40,51.54,12.35
TR031968,Leaf,301,Normal,highway,heavy_rain,339,47.88,50.819,60,86.82,2.12
TR031969,ZS EV,225,Aggressive,highway,sunny,145,38.93,50.243,40,55.55,0.0
TR031970,ZS EV,117,Normal,rural,light_rain,82,42.52,23.157,40,43.95,0.0
TR031971,Model 3,92,Aggressive,city,light_rain,50,56.31,19.588,50,96.49,57.31
TR031972,Model 3,40,Normal,coastal,sunny,186,51.16,6.251,60,56.56,46.14
TR031973,ZS EV,142,Normal,coastal,cloudy,66,42.76,27.05,75,80.44,44.37
TR031974,Model 3,76,Normal,coastal,light_rain,48,41.98,12.225,75,88.59,72.29
TR031975,Leaf,317,Normal,coastal,cloudy,206,34.0,54.08,60,71.9,0.0
TR031976,Model 3,278,Eco,highway,cloudy,225,63.03,36.227,75,52.34,4.04
TR031977,Leaf,261,Normal,city,sunny,123,35.46,43.239,75,74.41,16.76
TR031978,ZS EV,120,Aggressive,rural,monsoon,104,56.39,31.001,60,68.34,16.67
TR031979,ZS EV,227,Normal,highway,heavy_rain,227,52.39,42.045,40,70.04,0.0
TR031980,ZS EV,331,Normal,city,sunny,291,30.16,62.108,60,70.48,0.0
TR031981,Atto 3,160,Normal,city,sunny,134,49.04,28.725,75,59.87,21.57
TR031982,ZS EV,241,Normal,coastal,cloudy,120,39.48,44.69,75,51.58,0.0
TR031983,Leaf,80,Eco,rural,sunny,30,42.13,11.538,50,53.62,30.54
TR031984,ZS EV,286,Eco,city,sunny,247,41.42,49.904,40,46.8,0.0
TR031985,Atto 3,217,Eco,coastal,cloudy,110,54.56,33.733,60,76.39,20.17
TR031986,Leaf,67,Normal,highway,light_rain,91,42.49,10.848,40,49.15,22.03
TR031987,ZS EV,50,Normal,highway,cloudy,96,43.34,8.628,40,59.92,38.35
TR031988,Model 3,242,Aggressive,rural,cloudy,312,39.1,47.731,40,45.36,0.0
TR031989,Model 3,71,Eco,coastal,sunny,25,47.26,10.021,50,48.5,28.46
TR031990,Atto 3,145,Normal,city,heavy_rain,120,34.65,27.877,40,49.24,0.0
TR031991,Atto 3,75,Eco,rural,sunny,41,47.67,11.595,75,42.12,26.66
TR031992,Leaf,427,Eco,rural,sunny,356,39.92,62.516,75,46.12,0.0
TR031993,Atto 3,444,Normal,highway,cloudy,305,55.62,73.547,60,59.31,0.0
TR031994,Model 3,92,Aggressive,highway,sunny,122,66.32,17.318,60,97.25,68.39
TR031995,ZS EV,216,Eco,highway,heavy_rain,52,44.54,34.285,60,99.48,42.34
TR031996,ZS EV,126,Eco,city,sunny,90,41.91,22.005,75,74.5,45.16
TR031997,Model 3,265,Normal,rural,light_rain,92,37.1,42.452,40,99.13,0.0
TR031998,ZS EV,89,Normal,highway,light_rain,10,61.1,15.613,60,98.24,72.22
TR031999,Leaf,167,Aggressive,coastal,sunny,129,34.73,35.777,75,62.65,14.95
TR032000,ZS EV,115,Normal,city,heavy_rain,88,56.14,23.359,40,91.13,32.73
TR032001,Leaf,188,Eco,highway,sunny,121,45.83,24.755,60,82.77,41.51
TR032002,Model 3,110,Eco,coastal,heavy_rain,56,43.52,16.525,40,82.37,41.06
TR032003,Leaf,72,Normal,highway,heavy_rain,45,57.26,12.333,50,61.92,37.25
TR032004,Leaf,151,Normal,coastal,cloudy,116,45.8,24.44,75,92.14,59.55
TR032005,Model 3,63,Normal,rural,cloudy,27,44.4,9.942,50,97.95,78.07
TR032006,Leaf,46,Normal,rural,sunny,92,43.64,7.619,60,98.95,86.25
TR032007,Model 3,131,Aggressive,coastal,heavy_rain,92,45.16,28.438,75,91.7,53.78
TR032008,Atto 3,118,Normal,rural,sunny,87,30.36,20.01,40,83.73,33.71
TR032009,Leaf,75,Normal,city,sunny,99,69.51,12.726,75,47.68,30.71
TR032010,Atto 3,163,Normal,rural,cloudy,137,53.81,28.488,40,60.6,0.0
TR032011,Leaf,117,Eco,highway,cloudy,43,51.32,16.277,75,75.67,53.97
TR032012,ZS EV,185,Aggressive,city,cloudy,51,48.43,44.063,75,98.06,39.31
TR032013,ZS EV,368,Aggressive,rural,heavy_rain,480,43.91,90.245,40,95.8,0.0
TR032014,Model 3,206,Normal,coastal,cloudy,212,54.77,31.309,50,88.95,26.33
TR032015,ZS EV,60,Normal,coastal,cloudy,46,29.19,11.135,60,78.11,59.55
TR032016,ZS EV,64,Normal,rural,sunny,30,48.7,11.457,60,67.57,48.48
TR032017,Atto 3,52,Aggressive,city,cloudy,17,49.46,12.04,60,46.95,26.88
TR032018,Model 3,196,Normal,rural,cloudy,46,40.71,29.508,75,42.38,3.04
TR032019,Atto 3,55,Normal,city,cloudy,13,44.86,9.92,60,67.6,51.07
TR032020,Model 3,152,Aggressive,coastal,sunny,148,50.05,30.587,60,96.86,45.88
TR032021,Leaf,95,Normal,city,sunny,27,42.91,15.907,75,70.93,49.72
TR032022,Atto 3,212,Aggressive,city,light_rain,124,34.63,50.125,75,40.39,0.0
TR032023,Model 3,81,Normal,city,monsoon,127,51.19,13.727,60,84.04,61.16
TR032024,Leaf,139,Normal,coastal,sunny,70,49.89,22.793,60,62.21,24.22
TR032025,Leaf,290,Normal,rural,light_rain,175,30.35,48.316,50,82.92,0.0
TR032026,Atto 3,296,Normal,highway,heavy_rain,284,49.55,51.338,75,79.73,11.28
TR032027,ZS EV,138,Normal,city,cloudy,149,44.5,26.962,40,46.76,0.0
TR032028,ZS EV,121,Eco,rural,cloudy,228,23.01,20.357,40,53.94,3.05
TR032029,Model 3,416,Aggressive,city,sunny,82,40.36,86.78,75,82.93,0.0
TR032030,Atto 3,55,Aggressive,highway,monsoon,44,32.84,13.252,40,71.25,38.12
TR032031,ZS EV,208,Normal,highway,sunny,227,44.77,35.534,75,51.22,3.84
TR032032,Atto 3,167,Normal,city,sunny,76,45.69,28.789,40,90.68,18.71
TR032033,ZS EV,121,Normal,city,sunny,142,58.27,23.167,50,47.75,1.42
TR032034,Leaf,118,Normal,highway,cloudy,52,50.72,18.127,50,96.49,60.24
TR032035,ZS EV,255,Normal,highway,sunny,149,50.7,44.034,60,72.26,0.0
TR032036,Model 3,222,Normal,rural,heavy_rain,255,43.56,36.182,75,99.27,51.03
TR032037,ZS EV,84,Normal,rural,heavy_rain,47,61.78,16.718,75,81.53,59.24
TR032038,Model 3,64,Eco,coastal,monsoon,72,62.78,10.0,75,47.83,34.5
TR032039,ZS EV,149,Normal,city,sunny,44,34.13,28.946,75,78.74,40.15
TR032040,ZS EV,152,Normal,city,sunny,84,55.23,28.07,60,90.06,43.28
TR032041,Atto 3,181,Normal,city,sunny,155,39.81,33.373,75,48.34,3.84
TR032042,Model 3,98,Aggressive,coastal,heavy_rain,81,44.64,20.599,60,56.96,22.63
TR032043,Atto 3,200,Aggressive,coastal,cloudy,176,47.09,45.021,60,58.25,0.0
TR032044,ZS EV,210,Aggressive,coastal,sunny,90,42.79,49.944,60,95.83,12.59
TR032045,ZS EV,156,Eco,coastal,sunny,35,56.41,26.323,40,41.19,0.0
TR032046,ZS EV,239,Aggressive,highway,cloudy,104,43.71,53.349,40,55.61,0.0
TR032047,Atto 3,130,Normal,city,sunny,199,17.58,23.312,40,66.08,7.8
TR032048,Atto 3,266,Normal,highway,cloudy,295,52.69,43.821,60,63.98,0.0
TR032049,Leaf,308,Aggressive,rural,light_rain,211,43.51,65.354,50,56.32,0.0
TR032050,Leaf,331,Normal,city,sunny,255,44.33,54.971,50,40.09,0.0
TR032051,ZS EV,55,Aggressive,city,heavy_rain,95,64.64,14.94,50,75.42,45.54
TR032052,Model 3,49,Normal,coastal,sunny,23,42.57,7.666,40,99.38,80.22
TR032053,Atto 3,146,Normal,city,cloudy,105,39.01,26.247,75,75.54,40.54
TR032054,Leaf,116,Normal,rural,cloudy,335,19.56,18.9,75,54.07,28.87
TR032055,Leaf,87,Eco,highway,heavy_rain,95,57.49,13.34,50,66.31,39.63
TR032056,ZS EV,121,Eco,city,cloudy,107,62.63,21.003,60,92.44,57.43
TR032057,Leaf,165,Normal,city,monsoon,153,41.11,30.781,75,58.26,17.22
TR032058,Atto 3,154,Normal,city,monsoon,227,31.34,32.424,40,68.85,0.0
TR032059,Model 3,45,Eco,highway,cloudy,19,50.15,5.98,60,98.11,88.14
TR032060,Atto 3,67,Normal,highway,sunny,42,45.0,10.736,75,86.41,72.1
TR032061,Atto 3,131,Aggressive,rural,cloudy,100,48.95,28.428,50,69.14,12.28
TR032062,Atto 3,195,Eco,coastal,heavy_rain,209,47.74,32.682,60,65.01,10.54
TR032063,Atto 3,148,Normal,rural,sunny,113,41.95,25.189,75,76.1,42.51
TR032064,ZS EV,176,Normal,city,cloudy,49,46.93,34.533,50,51.05,0.0
TR032065,Leaf,376,Aggressive,rural,monsoon,309,50.18,84.183,50,56.1,0.0
TR032066,Atto 3,425,Eco,city,heavy_rain,443,40.3,73.452,75,47.56,0.0
TR032067,Atto 3,177,Normal,city,sunny,219,26.23,32.388,60,47.77,0.0
TR032068,Leaf,307,Normal,coastal,cloudy,359,59.64,52.122,40,91.17,0.0
TR032069,Leaf,363,Aggressive,coastal,monsoon,198,52.21,85.685,40,50.09,0.0
TR032070,Atto 3,92,Aggressive,highway,heavy_rain,162,46.55,19.633,75,42.92,16.74
TR032071,Model 3,37,Aggressive,city,heavy_rain,85,43.61,8.211,40,54.52,33.99
TR032072,Leaf,43,Normal,rural,light_rain,73,48.45,7.094,75,57.35,47.89
TR032073,ZS EV,161,Normal,rural,sunny,56,27.42,29.039,50,81.24,23.16
TR032074,ZS EV,204,Normal,rural,heavy_rain,93,13.8,38.722,50,90.52,13.08
TR032075,Atto 3,76,Aggressive,highway,sunny,47,61.84,16.4,40,66.39,25.39
TR032076,ZS EV,125,Normal,coastal,cloudy,95,37.63,22.792,40,78.54,21.56
TR032077,Leaf,79,Normal,city,sunny,46,34.99,13.243,60,52.46,30.39
TR032078,Atto 3,97,Eco,highway,heavy_rain,37,55.84,15.575,50,66.66,35.51
TR032079,Atto 3,235,Aggressive,coastal,light_rain,245,47.78,54.902,50,66.49,0.0
TR032080,Leaf,46,Normal,city,heavy_rain,72,45.61,7.992,50,64.3,48.32
TR032081,Model 3,325,Normal,highway,cloudy,215,46.39,46.595,60,83.34,5.68
TR032082,Atto 3,210,Aggressive,city,light_rain,73,32.91,51.278,40,52.05,0.0
TR032083,ZS EV,171,Normal,rural,cloudy,176,58.48,31.031,50,55.13,0.0
TR032084,Atto 3,206,Normal,coastal,sunny,184,47.06,34.904,60,81.42,23.25
TR032085,Model 3,156,Normal,coastal,cloudy,124,38.33,23.233,40,43.87,0.0
TR032086,ZS EV,82,Eco,rural,light_rain,11,43.39,13.738,40,58.51,24.17
TR032087,Atto 3,122,Normal,coastal,sunny,94,30.64,21.263,50,58.26,15.73
TR032088,Atto 3,243,Normal,rural,cloudy,197,53.23,41.513,60,94.55,25.36
TR032089,Model 3,18,Normal,coastal,sunny,43,43.46,2.821,40,94.98,87.93
TR032090,Leaf,184,Normal,coastal,light_rain,96,43.36,30.393,60,63.34,12.69
TR032091,ZS EV,128,Aggressive,city,sunny,92,40.96,31.349,40,55.94,0.0
TR032092,Model 3,81,Normal,rural,cloudy,127,25.82,12.437,40,66.18,35.09
TR032093,Atto 3,43,Aggressive,city,heavy_rain,65,61.69,10.773,50,84.37,62.82
TR032094,Leaf,265,Normal,highway,cloudy,324,46.97,41.984,50,42.44,0.0
TR032095,Leaf,98,Normal,coastal,monsoon,61,40.98,18.224,50,89.67,53.22
TR032096,ZS EV,122,Aggressive,coastal,heavy_rain,107,44.34,32.11,50,75.06,10.84
TR032097,Model 3,130,Aggressive,city,sunny,57,47.0,26.43,75,51.07,15.83
TR032098,ZS EV,467,Aggressive,coastal,sunny,91,44.74,111.088,40,75.85,0.0
TR032099,Model 3,53,Normal,coastal,sunny,84,42.74,8.013,50,94.37,78.34
TR032100,ZS EV,69,Normal,city,sunny,27,39.91,12.786,40,61.42,29.46
TR032101,Atto 3,122,Eco,highway,sunny,51,40.98,17.814,40,51.73,7.2
TR032102,Atto 3,232,Normal,rural,cloudy,173,25.27,40.582,40,56.17,0.0
TR032103,ZS EV,78,Normal,highway,light_rain,36,39.57,14.035,50,71.77,43.7
TR032104,Leaf,92,Aggressive,city,monsoon,68,51.45,22.487,40,81.5,25.28
TR032105,Leaf,73,Eco,highway,sunny,42,38.81,10.205,50,99.88,79.47
TR032106,Atto 3,114,Aggressive,coastal,monsoon,105,35.2,29.219,40,57.57,0.0
TR032107,Model 3,139,Normal,rural,sunny,66,46.38,21.127,60,83.48,48.27
TR032108,Model 3,63,Normal,highway,sunny,86,51.49,9.069,50,56.05,37.91
TR032109,Model 3,44,Normal,coastal,cloudy,24,32.16,6.824,60,93.92,82.55
TR032110,ZS EV,117,Aggressive,highway,heavy_rain,47,54.87,27.664,75,92.2,55.31
TR032111,Leaf,303,Normal,rural,sunny,174,54.41,47.802,50,47.95,0.0
TR032112,Model 3,66,Normal,rural,cloudy,26,45.03,10.117,40,89.11,63.82
TR032113,Atto 3,76,Normal,coastal,sunny,95,47.03,13.849,75,68.08,49.62
TR032114,ZS EV,297,Eco,city,monsoon,330,57.78,58.031,60,51.6,0.0
TR032115,Atto 3,225,Normal,coastal,sunny,443,62.31,38.046,50,52.48,0.0
TR032116,Leaf,53,Normal,city,sunny,13,52.59,8.843,60,89.75,75.01
TR032117,Atto 3,96,Normal,highway,sunny,42,41.98,15.725,50,82.1,50.65
TR032118,Atto 3,367,Normal,coastal,cloudy,188,43.83,65.347,50,97.8,0.0
TR032119,Atto 3,190,Normal,coastal,sunny,84,45.89,32.623,75,71.24,27.74
TR032120,Atto 3,36,Normal,coastal,light_rain,45,39.48,6.581,75,59.72,50.95
TR032121,Model 3,368,Normal,rural,cloudy,292,49.18,55.398,50,91.74,0.0
TR032122,Model 3,205,Normal,rural,light_rain,268,65.28,30.603,40,58.67,0.0
TR032123,Atto 3,74,Aggressive,highway,light_rain,43,45.93,16.419,60,73.62,46.26
TR032124,Leaf,75,Normal,highway,cloudy,49,53.77,11.221,75,93.0,78.04
TR032125,Atto 3,143,Normal,rural,sunny,101,58.06,24.721,75,80.14,47.18
TR032126,ZS EV,79,Aggressive,city,sunny,32,38.81,19.862,40,52.48,2.82
TR032127,Leaf,240,Normal,coastal,cloudy,213,53.49,40.391,75,67.51,13.66
TR032128,ZS EV,213,Eco,highway,heavy_rain,271,41.09,36.189,50,94.83,22.45
TR032129,Model 3,152,Eco,rural,monsoon,61,39.49,23.667,75,44.59,13.03
TR032130,Model 3,418,Normal,coastal,heavy_rain,365,28.36,68.554,75,89.28,0.0
TR032131,ZS EV,47,Normal,highway,light_rain,97,42.11,8.338,50,62.3,45.62
TR032132,Leaf,160,Normal,rural,heavy_rain,55,45.57,27.168,60,80.24,34.96
TR032133,Leaf,153,Normal,coastal,light_rain,128,29.16,26.61,75,40.69,5.21
TR032134,Model 3,84,Normal,city,sunny,147,50.02,13.885,40,72.95,38.24
TR032135,Model 3,41,Normal,coastal,heavy_rain,23,61.08,6.839,60,60.12,48.72
TR032136,Atto 3,54,Aggressive,highway,sunny,16,47.54,11.257,60,52.32,33.56
TR032137,Model 3,167,Normal,highway,heavy_rain,124,54.34,26.147,75,50.44,15.58
TR032138,Leaf,202,Aggressive,highway,light_rain,39,54.65,41.71,75,59.44,3.83
TR032139,ZS EV,96,Aggressive,coastal,monsoon,101,47.0,26.268,40,62.6,0.0
TR032140,ZS EV,248,Normal,highway,heavy_rain,119,52.74,45.394,40,44.34,0.0
TR032141,Atto 3,86,Normal,rural,light_rain,98,31.16,15.445,40,86.2,47.59
TR032142,Leaf,149,Aggressive,highway,sunny,54,37.58,29.028,75,63.08,24.38
TR032143,Model 3,194,Normal,city,cloudy,33,24.61,30.487,40,72.46,0.0
TR032144,Atto 3,332,Normal,coastal,sunny,288,46.12,59.557,40,99.72,0.0
TR032145,Atto 3,188,Normal,city,light_rain,164,44.46,34.896,50,69.41,0.0
TR032146,Atto 3,43,Normal,rural,cloudy,31,59.31,7.336,40,85.61,67.27
TR032147,Model 3,295,Normal,highway,sunny,289,43.24,41.642,75,61.9,6.38
TR032148,ZS EV,58,Normal,city,sunny,49,38.7,10.609,60,57.72,40.04
TR032149,Leaf,80,Eco,highway,cloudy,96,53.09,10.925,60,56.59,38.38
TR032150,Atto 3,71,Normal,highway,sunny,98,51.93,11.813,40,71.48,41.95
TR032151,Model 3,85,Normal,city,monsoon,68,32.45,14.713,75,81.58,61.96
TR032152,Atto 3,236,Normal,city,heavy_rain,116,46.15,46.211,75,73.69,12.08
TR032153,Leaf,307,Normal,coastal,sunny,322,53.42,50.238,75,96.2,29.22
TR032154,Model 3,258,Normal,city,cloudy,136,43.81,42.199,50,47.68,0.0
TR032155,Atto 3,226,Eco,rural,cloudy,226,49.54,35.539,50,97.65,26.57
TR032156,Model 3,218,Normal,highway,cloudy,132,54.87,30.767,50,66.76,5.23
TR032157,Model 3,152,Eco,highway,heavy_rain,93,42.06,21.234,75,72.41,44.1
TR032158,Leaf,340,Eco,city,cloudy,81,37.21,49.49,50,58.76,0.0
TR032159,Model 3,402,Normal,rural,monsoon,154,49.52,67.458,50,45.93,0.0
TR032160,Leaf,148,Aggressive,highway,sunny,118,48.29,28.192,75,52.33,14.74
TR032161,ZS EV,85,Aggressive,highway,monsoon,42,32.58,21.154,60,55.77,20.51
TR032162,Leaf,72,Normal,coastal,heavy_rain,119,30.32,13.168,75,75.37,57.81
TR032163,Model 3,77,Eco,coastal,sunny,32,50.21,10.549,75,59.19,45.12
TR032164,Model 3,274,Normal,city,cloudy,102,53.67,44.199,50,98.35,9.95
TR032165,Leaf,237,Aggressive,rural,cloudy,131,49.52,48.963,75,75.62,10.34
TR032166,Model 3,117,Normal,rural,heavy_rain,32,64.21,19.107,40,86.48,38.71
TR032167,ZS EV,151,Normal,rural,light_rain,210,41.82,28.941,60,97.33,49.1
TR032168,ZS EV,265,Eco,coastal,light_rain,239,55.99,45.212,50,77.23,0.0
TR032169,Model 3,159,Eco,city,sunny,135,52.33,22.384,60,58.2,20.89
TR032170,Atto 3,232,Normal,rural,cloudy,167,56.44,39.793,60,79.7,13.38
TR032171,Leaf,63,Aggressive,highway,cloudy,45,45.16,12.304,60,46.41,25.9
TR032172,ZS EV,234,Normal,city,cloudy,375,47.06,46.682,75,84.87,22.63
TR032173,Leaf,160,Eco,highway,sunny,198,54.13,21.992,50,85.45,41.47
TR032174,ZS EV,154,Eco,highway,light_rain,189,61.0,24.658,75,86.74,53.86
TR032175,Leaf,327,Normal,rural,sunny,262,44.51,52.632,40,50.11,0.0
TR032176,Atto 3,192,Aggressive,city,sunny,119,53.33,45.288,40,68.15,0.0
TR032177,ZS EV,164,Eco,city,cloudy,126,52.74,28.497,75,71.91,33.91
TR032178,Model 3,223,Aggressive,rural,sunny,118,32.19,43.346,60,79.88,7.64
TR032179,Model 3,236,Aggressive,coastal,cloudy,183,56.79,48.266,60,87.2,6.76
TR032180,ZS EV,159,Normal,city,light_rain,216,43.95,30.278,75,47.22,6.85
TR032181,Model 3,192,Normal,highway,heavy_rain,163,41.14,29.116,50,53.55,0.0
TR032182,Leaf,110,Normal,highway,heavy_rain,82,49.71,17.406,50,95.53,60.72
TR032183,ZS EV,116,Normal,rural,cloudy,69,44.72,21.239,50,90.51,48.03
TR032184,Leaf,168,Normal,highway,cloudy,116,36.91,25.013,75,71.03,37.68
TR032185,Leaf,153,Normal,coastal,cloudy,116,46.54,25.341,50,94.57,43.89
TR032186,Model 3,269,Normal,coastal,sunny,126,39.16,40.439,75,56.97,3.05
TR032187,Atto 3,349,Normal,rural,monsoon,288,52.47,68.347,60,50.27,0.0
TR032188,Leaf,52,Normal,city,sunny,44,51.31,8.574,75,53.01,41.58
TR032189,Leaf,427,Normal,highway,sunny,132,49.14,64.21,40,92.83,0.0
TR032190,Atto 3,386,Normal,city,light_rain,85,47.04,69.422,60,53.13,0.0
TR032191,Leaf,76,Aggressive,city,heavy_rain,36,41.48,17.552,40,57.73,13.85
TR032192,Model 3,71,Eco,city,cloudy,49,64.4,9.948,60,52.3,35.72
TR032193,Model 3,107,Aggressive,rural,cloudy,173,46.0,21.258,75,63.73,35.39
TR032194,ZS EV,54,Normal,coastal,sunny,49,52.22,9.933,60,65.21,48.66
TR032195,Atto 3,56,Aggressive,coastal,cloudy,16,60.56,12.386,40,42.91,11.94
TR032196,Model 3,266,Normal,highway,monsoon,51,36.83,42.671,40,43.72,0.0
TR032197,ZS EV,341,Eco,coastal,sunny,278,54.7,53.862,40,87.77,0.0
TR032198,Leaf,191,Normal,city,light_rain,65,52.25,33.746,75,58.22,13.23
TR032199,Model 3,142,Normal,coastal,sunny,47,32.51,21.603,40,94.09,40.08
TR032200,Leaf,218,Aggressive,city,sunny,131,48.1,50.223,50,60.8,0.0
TR032201,Atto 3,241,Normal,highway,light_rain,55,35.0,40.013,75,99.31,45.96
TR032202,Model 3,132,Aggressive,coastal,heavy_rain,77,38.64,26.77,75,73.39,37.7
TR032203,Atto 3,336,Eco,highway,sunny,207,43.53,48.262,60,45.0,0.0
TR032204,Model 3,223,Normal,city,cloudy,179,45.36,36.861,50,40.72,0.0
TR032205,Model 3,154,Normal,coastal,sunny,102,40.88,23.777,60,40.52,0.89
TR032206,ZS EV,43,Normal,rural,sunny,35,37.02,7.744,50,75.94,60.45
TR032207,ZS EV,246,Normal,city,monsoon,334,58.22,50.808,50,73.18,0.0
TR032208,ZS EV,229,Normal,rural,cloudy,216,52.72,41.575,40,99.13,0.0
TR032209,Leaf,469,Aggressive,city,heavy_rain,214,34.61,108.965,60,85.7,0.0
TR032210,Atto 3,265,Normal,highway,cloudy,109,41.65,43.574,75,92.04,33.94
TR032211,Leaf,193,Normal,highway,monsoon,122,35.79,32.773,75,86.65,42.95
TR032212,ZS EV,112,Aggressive,rural,cloudy,129,46.95,26.6,50,77.68,24.48
TR032213,ZS EV,79,Aggressive,coastal,heavy_rain,37,42.15,20.929,75,60.74,32.83
TR032214,Leaf,291,Normal,coastal,heavy_rain,328,50.82,52.32,60,81.53,0.0
TR032215,Leaf,203,Aggressive,highway,cloudy,139,54.84,42.271,40,42.91,0.0
TR032216,Model 3,132,Normal,highway,cloudy,134,49.6,19.292,75,86.13,60.41
TR032217,Leaf,250,Normal,city,heavy_rain,239,26.98,45.698,75,42.15,0.0
TR032218,Leaf,259,Normal,coastal,light_rain,350,55.96,43.888,75,76.52,18.0
TR032219,ZS EV,425,Normal,city,light_rain,337,49.9,83.521,40,70.88,0.0
TR032220,Atto 3,309,Normal,highway,sunny,203,42.86,49.836,50,75.01,0.0
TR032221,Leaf,252,Normal,rural,heavy_rain,63,37.85,43.389,50,57.59,0.0
TR032222,ZS EV,357,Aggressive,rural,monsoon,183,37.56,93.256,75,95.38,0.0
TR032223,Leaf,119,Eco,rural,cloudy,46,48.06,17.342,40,45.96,2.61
TR032224,Model 3,123,Aggressive,coastal,sunny,46,73.07,24.085,75,55.97,23.86
TR032225,ZS EV,209,Eco,city,cloudy,201,25.58,38.288,40,98.65,2.93
TR032226,Model 3,271,Normal,rural,heavy_rain,185,32.27,44.225,50,94.38,5.93
TR032227,Leaf,478,Eco,city,sunny,337,44.73,74.797,50,52.3,0.0
TR032228,ZS EV,223,Normal,rural,heavy_rain,112,25.6,43.913,60,68.96,0.0
TR032229,Model 3,148,Normal,city,sunny,31,40.96,22.853,60,70.73,32.64
TR032230,ZS EV,239,Eco,rural,monsoon,271,33.95,44.359,50,51.74,0.0
TR032231,Atto 3,134,Normal,coastal,light_rain,286,44.67,24.115,50,84.37,36.14
TR032232,ZS EV,258,Normal,highway,monsoon,230,40.93,48.853,40,48.79,0.0
TR032233,Model 3,265,Normal,city,cloudy,117,36.75,41.823,60,90.45,20.75
TR032234,Model 3,206,Aggressive,coastal,heavy_rain,89,45.46,45.803,60,62.34,0.0
TR032235,Leaf,277,Normal,highway,sunny,103,45.87,44.311,40,65.41,0.0
TR032236,Atto 3,214,Eco,coastal,sunny,296,62.44,32.593,40,90.88,9.4
TR032237,Leaf,76,Normal,city,cloudy,100,38.35,12.82,40,63.55,31.5
TR032238,ZS EV,127,Normal,rural,heavy_rain,88,49.48,24.577,75,40.61,7.84
TR032239,Atto 3,46,Aggressive,rural,heavy_rain,35,36.36,11.202,40,40.24,12.24
TR032240,Atto 3,219,Normal,rural,heavy_rain,70,50.62,39.353,60,69.56,3.97
TR032241,Leaf,63,Eco,rural,sunny,31,62.17,9.249,60,45.08,29.67
TR032242,Atto 3,112,Normal,rural,sunny,70,30.04,19.506,60,89.92,57.41
TR032243,ZS EV,73,Eco,coastal,light_rain,22,44.76,12.411,40,94.41,63.38
TR032244,Model 3,208,Aggressive,coastal,light_rain,122,56.19,42.338,50,49.01,0.0
TR032245,Model 3,187,Eco,rural,cloudy,129,27.38,25.558,75,62.73,28.65
TR032246,Leaf,183,Normal,rural,cloudy,93,40.53,29.704,40,96.72,22.46
TR032247,ZS EV,33,Normal,city,sunny,34,55.19,6.115,75,95.65,87.5
TR032248,Leaf,122,Eco,city,sunny,28,37.57,18.319,50,49.68,13.04
TR032249,Leaf,175,Normal,highway,cloudy,123,40.35,27.115,40,57.44,0.0
TR032250,ZS EV,171,Eco,city,sunny,105,58.52,29.065,60,73.7,25.26
TR032251,ZS EV,190,Eco,coastal,cloudy,91,40.16,32.639,60,51.61,0.0
TR032252,ZS EV,76,Normal,highway,monsoon,146,41.19,15.182,40,59.09,21.14
TR032253,Model 3,63,Normal,city,cloudy,26,54.99,10.526,60,45.42,27.88
TR032254,Model 3,255,Normal,coastal,cloudy,168,62.26,40.15,40,47.18,0.0
TR032255,Leaf,139,Aggressive,coastal,monsoon,45,50.43,31.285,50,99.84,37.27
TR032256,Atto 3,128,Aggressive,city,light_rain,187,41.67,31.332,40,64.4,0.0
TR032257,ZS EV,86,Normal,coastal,sunny,92,50.65,16.679,50,77.55,44.19
TR032258,ZS EV,277,Normal,highway,cloudy,186,54.17,46.47,75,62.16,0.2
TR032259,Model 3,137,Aggressive,city,light_rain,184,46.05,29.099,50,91.06,32.86
TR032260,Model 3,155,Aggressive,city,sunny,112,43.21,33.04,50,72.35,6.27
TR032261,ZS EV,342,Normal,highway,heavy_rain,135,44.51,65.412,50,57.11,0.0
TR032262,Atto 3,79,Eco,coastal,sunny,80,34.4,12.295,50,59.6,35.01
TR032263,Model 3,341,Normal,coastal,cloudy,181,58.5,54.655,75,46.3,0.0
TR032264,ZS EV,100,Aggressive,coastal,sunny,78,35.99,23.705,50,64.54,17.13
TR032265,Leaf,87,Aggressive,rural,heavy_rain,76,52.37,19.181,40,44.29,0.0
TR032266,ZS EV,499,Eco,coastal,cloudy,307,66.43,82.12,60,67.06,0.0
TR032267,Model 3,131,Normal,rural,light_rain,129,41.32,20.165,75,43.93,17.04
